848,Looking Season 2 ep 209,2015,"37.79225280000001,-122.4238729",,"Mission Street Productions, LLC",HBO,Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie Alvarez,Murray Bartlett
849,Looking Season 2 ep 209,2015,"37.7924205,-122.4102333",,"Mission Street Productions, LLC",HBO,Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie Alvarez,Murray Bartlett
850,Looking Season 2 ep 209,2015,"37.7645139,-122.4216174",,"Mission Street Productions, LLC",HBO,Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie Alvarez,Murray Bartlett
851,Looking Season 2 ep 209,2015,"37.758187,-122.4134224",,"Mission Street Productions, LLC",HBO,Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie Alvarez,Murray Bartlett
852,Looking Season 2 ep 210,2015,"37.7722677,-122.4232829",,"Mission Street Productions, LLC",HBO,Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie Alvarez,Murray Bartlett
853,Looking Season 2 ep 210,2015,"37.7653,-122.4196459",,"Mission Street Productions, LLC",HBO,Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie Alvarez,Murray Bartlett
854,Looking Season 2 ep 210,2015,"41.8225843,-72.5574302",,"Mission Street Productions, LLC",HBO,Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie Alvarez,Murray Bartlett
855,Looking Season 2 ep 210,2015,"37.7533865,-122.4481735",,"Mission Street Productions, LLC",HBO,Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie Alvarez,Murray Bartlett
856,Looking Season 2 ep 210,2015,,,"Mission Street Productions, LLC",HBO,Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie Alvarez,Murray Bartlett
857,Looking Season 2 ep 210,2015,"37.779275,-122.4192417",,"Mission Street Productions, LLC",HBO,Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie Alvarez,Murray Bartlett
858,Looking Season 2 ep 210,2015,"37.7554447,-122.4187761",,"Mission Street Productions, LLC",HBO,Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie Alvarez,Murray Bartlett
859,Looking Season 2 ep 210,2015,,,"Mission Street Productions, LLC",HBO,Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie Alvarez,Murray Bartlett
860,Looking Season 2 ep 210,2015,,,"Mission Street Productions, LLC",HBO,Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie Alvarez,Murray Bartlett
861,Love & Taxes,2014,"37.7558477,-122.4213513",,Bad Company Films,,Jacob Kornbluth,Jacob Kornbluth,Jacob Kornbluth,,
862,Love & Taxes,2014,"51.5088038,-0.1484372",,Bad Company Films,,Jacob Kornbluth,Jacob Kornbluth,Jacob Kornbluth,,
863,Love & Taxes,2014,"37.7749363,-122.4224662",,Bad Company Films,,Jacob Kornbluth,Jacob Kornbluth,Jacob Kornbluth,,
864,Magnum Force,1973,"37.8059172,-122.4145599",,The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan
865,Magnum Force,1973,,,The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan
866,Magnum Force,1973,"37.6191671,-122.3816108","SFO has a museum dedicated to aviation history. ",The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan
867,Magnum Force,1973,"37.7605602,-122.3875894",,The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan
868,Magnum Force,1973,"37.7906708,-122.4294715",,The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan
869,Magnum Force,1973,"37.7765425,-122.3901325","This is SF's only drawbridge, and was named after Francis Joseph ""Lefty"" O'Doul, a local baseball hero.",The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan
870,Magnum Force,1973,"37.7752858,-122.4039338",,The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan
871,Magnum Force,1973,"37.8199286,-122.4782551","With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan
872,Magnum Force,1973,"37.7923897,-122.4104443","In 1945 the Fairmont hosted the United Nations Conference on International Organization as delegates arrived to draft a charter for the organization. The U.S. Secretary of State, Edward Stettinius drafted the charter in the hotel's Garden Room.",The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan
873,Magnum Force,1973,"37.7876159,-122.2495915",demolished,The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan
874,Magnum Force,1973,,"The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.",The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan
875,Magnum Force,1973,"37.7969719,-122.4136296",,The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan
876,Magnum Force,1973,"41.2033216,-77.1945247",,The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan
877,Magnum Force,1973,"37.7909714,-122.4393516",,The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan
878,Magnum Force,1973,"37.7624911,-122.3981963",,The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan
879,Marnie,1964,,,Universal Pictures,Universal Pictures,Alfred Hitchcock,Jay Presson Allen,Tippi Hedren,Sean Connery,Martin Gabel
880,Maxie,1985,"37.7802772,-122.4161605",The Dalai Lama opened an exhibition on Wisdom and Compassion at the museum in 1991.,Elsboy Entertainment,Orion Pictures Corporation,Paul Aaron,Patricia Resnick,Glenn Close,Mandy Patinkin,Ruth Gordon
881,Maxie,1985,"37.7918593,-122.4133739",Grace Cathedral Episcopal Church is the West Coast's largest Episcopalian cathedral.,Elsboy Entertainment,Orion Pictures Corporation,Paul Aaron,Patricia Resnick,Glenn Close,Mandy Patinkin,Ruth Gordon
882,Maxie,1985,"37.7764653,-122.4327961",The 6 Victorian homes across from Alamo Square Park are among the few Victorians to survive the Great Fire.,Elsboy Entertainment,Orion Pictures Corporation,Paul Aaron,Patricia Resnick,Glenn Close,Mandy Patinkin,Ruth Gordon
883,Memoirs of an Invisible Man,1992,"38.5815719,-121.4943996",,Warner Bros. Pictures,Warner Bros. Pictures,John Carpenter,Robert Collector,Chevy Chase,Daryl Hannah,Sam Neill
884,Metro,1997,"37.7883735,-122.4228974",,Touchstone Pictures,Buena Vista Pictures,Thomas Carter,Randy Feldman,Eddie Murphy,,
885,Midnight Lace,1960,"37.7923897,-122.4104443","In 1945 the Fairmont hosted the United Nations Conference on International Organization as delegates arrived to draft a charter for the organization. The U.S. Secretary of State, Edward Stettinius drafted the charter in the hotel's Garden Room.",Arwin Productions,Universal Pictures,David Miller,Ivan Goff,Doris Day,Rex Harrison,John Gavin
886,Milk,2008,"37.76955100000001,-122.433214",,Focus Features,Focus Features,Gus Van Sant,Dustin Lance Black,Sean Penn,Emile Hirsch,
887,Milk,2008,,"The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.",Focus Features,Focus Features,Gus Van Sant,Dustin Lance Black,Sean Penn,Emile Hirsch,
888,Milk,2008,,"First established in the mid-19th Century, SF's Chinatown is the oldest and largest Chinatown in the US.",Focus Features,Focus Features,Gus Van Sant,Dustin Lance Black,Sean Penn,Emile Hirsch,
889,Milk,2008,"37.7943658,-122.4011212",,Focus Features,Focus Features,Gus Van Sant,Dustin Lance Black,Sean Penn,Emile Hirsch,
890,Milk,2008,"37.7550457,-122.425413",,Focus Features,Focus Features,Gus Van Sant,Dustin Lance Black,Sean Penn,Emile Hirsch,
891,Milk,2008,"37.7857877,-122.4962368",,Focus Features,Focus Features,Gus Van Sant,Dustin Lance Black,Sean Penn,Emile Hirsch,
892,Milk,2008,"36.1247462,-115.1720827","An artificial island, Treasure Island was created for the 1939 Golden Gate International Exposition, and is named after the novel by Robert Louis Stevenson, a one-time San Francisco resident.",Focus Features,Focus Features,Gus Van Sant,Dustin Lance Black,Sean Penn,Emile Hirsch,
893,Milk,2008,"37.762738,-122.4352084","From 1910-1920 the Castro was called ""Little Scandinavia"" because of its high concentration of residents of Scandinavian ancestry.",Focus Features,Focus Features,Gus Van Sant,Dustin Lance Black,Sean Penn,Emile Hirsch,
894,Milk,2008,"33.7764914,-118.2638821",,Focus Features,Focus Features,Gus Van Sant,Dustin Lance Black,Sean Penn,Emile Hirsch,
895,Milk,2008,"37.7710202,-122.4391165",,Focus Features,Focus Features,Gus Van Sant,Dustin Lance Black,Sean Penn,Emile Hirsch,
896,Pushing Dead,2016,"30.4471892,-84.30034649999999",,"Pushing Dead , LLC",TBD,Tom Brown,Tom Brown,Danny Glover,James Roday,Robin Weigert
897,Milk,2008,"37.7918593,-122.4133739",Grace Cathedral Episcopal Church is the West Coast's largest Episcopalian cathedral.,Focus Features,Focus Features,Gus Van Sant,Dustin Lance Black,Sean Penn,Emile Hirsch,
898,Milk,2008,"37.8199286,-122.4782551","With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Focus Features,Focus Features,Gus Van Sant,Dustin Lance Black,Sean Penn,Emile Hirsch,
899,Mission (aka City of Bars),2001,"37.7630266,-122.4241625",,,,Loren Marsh,Loren Marsh,Chris Coburn,,
900,Mission (aka City of Bars),2001,"37.7635614,-122.4173724","The two land plots that comprise the Park were used as a Jewish cemetery until 1894 when San Francisco prohibited all burials within city limits. The graves were moved to Colma, CA.",,,Loren Marsh,Loren Marsh,Chris Coburn,,
901,Mona Lisa Smile,2003,,,Revolution Studios,Columbia Pictures,Mike Newell,Lawrence Konner,Julia Roberts,Kirsten Dunst,
902,Mother,1996,"37.8199286,-122.4782551","With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Paramount Pictures,Paramount Pictures,Albert Brooks,Albert Brooks,Albert Brooks,Debbie Reynolds,
903,Mother,1996,"37.7923897,-122.4104443","In 1945 the Fairmont hosted the United Nations Conference on International Organization as delegates arrived to draft a charter for the organization. The U.S. Secretary of State, Edward Stettinius drafted the charter in the hotel's Garden Room.",Paramount Pictures,Paramount Pictures,Albert Brooks,Albert Brooks,Albert Brooks,Debbie Reynolds,
904,Mrs. Doubtfire,1993,"48.1138421,-122.7607946",,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,Chris Columbus,Randi Mayem Singer,Robin Williams,Sally Field,Pierce Brosnan
905,Mrs. Doubtfire,1993,"39.9523798,-75.15594109999999",,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,Chris Columbus,Randi Mayem Singer,Robin Williams,Sally Field,Pierce Brosnan
906,Mrs. Doubtfire,1993,"37.7996772,-122.4077322",,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,Chris Columbus,Randi Mayem Singer,Robin Williams,Sally Field,Pierce Brosnan
907,Mrs. Doubtfire,1993,"37.8040257,-122.4650165","Chrissy Field was originally an airfield for the Presidio Army Base. ",Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,Chris Columbus,Randi Mayem Singer,Robin Williams,Sally Field,Pierce Brosnan
908,Mrs. Doubtfire,1993,"47.6430108,-122.2095341",,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,Chris Columbus,Randi Mayem Singer,Robin Williams,Sally Field,Pierce Brosnan
909,Mrs. Doubtfire,1993,,,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,Chris Columbus,Randi Mayem Singer,Robin Williams,Sally Field,Pierce Brosnan
910,Mrs. Doubtfire,1993,"37.7932769,-122.3927897",,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,Chris Columbus,Randi Mayem Singer,Robin Williams,Sally Field,Pierce Brosnan
911,"Murder in the First, Season 1",2014,"37.74402449999999,-122.4101587",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
912,"Murder in the First, Season 1",2014,"37.7752858,-122.4039338",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
913,"Murder in the First, Season 1",2014,"37.7932894,-122.4084557",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
914,"Murder in the First, Season 1",2014,"40.7221565,-73.9992178",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
915,"Murder in the First, Season 1",2014,"37.8007626,-122.4038925",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
916,"Murder in the First, Season 1",2014,"37.7785951,-122.3892698",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
917,"Murder in the First, Season 1",2014,,,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
918,"Murder in the First, Season 1",2014,,,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
919,"Murder in the First, Season 1",2014,,,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
920,"Murder in the First, Season 1",2014,"38.5815719,-121.4943996",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
921,"Murder in the First, Season 1",2014,"37.7939643,-122.4087079",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
922,"Murder in the First, Season 1",2014,"37.8026694,-122.4491285",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
923,"Murder in the First, Season 1",2014,"43.661198,-79.38641489999999",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
924,"Murder in the First, Season 1",2014,"40.8016454,-73.9608552",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
925,"Murder in the First, Season 1",2014,"37.8092637,-122.4165315",The famous Musee Mecanique is located on Pier 45,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
926,"Murder in the First, Season 1",2014,,,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
927,"Murder in the First, Season 1",2014,"37.7597704,-122.4271145",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
928,"Murder in the First, Season 1",2014,,,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
929,"Murder in the First, Season 1",2014,"26.0537624,-80.2112985",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
930,"Murder in the First, Season 1",2014,,,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
931,"Murder in the First, Season 1",2014,"37.7750892,-122.4340281","Ida B. Wells High School is named after the African-American journalist, suffragist and early leader in the Civil Rights Movement Ida B. Wells",Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
932,"Murder in the First, Season 1",2014,"37.7763694,-122.434819",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
933,"Murder in the First, Season 1",2014,"37.7940487,-122.3973037",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
934,"Murder in the First, Season 1",2014,"40.7808019,-73.97632229999999",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
935,"Murder in the First, Season 1",2014,"37.8010964,-122.4053724",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
936,"Murder in the First, Season 2",2015,"37.7561624,-122.3972493",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
937,"Murder in the First, Season 2",2015,,,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
938,"Murder in the First, Season 2",2015,"41.7033685,-75.603556",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
939,"Murder in the First, Season 2",2015,"40.9404226,-78.9930815",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
940,"Murder in the First, Season 2",2015,,,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
941,"Murder in the First, Season 2",2015,"37.7558204,-122.3951441",,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale
